cycle,ts,rss_kb,fd,threads,dropped,clock_lost,sw_epoch,tl_epoch,frames_v,frames_a,observed,target
100,1788977224,1269496,14,29,0,0,100,0,85611,114131,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
101,1788977253,1269500,14,29,0,0,101,0,86475,115284,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
102,1788977281,1269500,14,29,0,0,102,0,87339,116434,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
103,1788977310,1269500,14,29,0,0,103,0,88203,117587,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
104,1788977339,1269500,14,29,0,0,104,0,89067,118738,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
105,1788977368,1269500,14,29,0,0,105,0,89934,119894,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
106,1788977397,1269500,14,29,0,0,106,0,90797,121045,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
107,1788977425,1269500,14,29,0,0,107,0,91662,122199,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
108,1788977454,1269504,14,29,0,0,108,0,92526,123349,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
109,1788977483,1269504,14,29,0,0,109,0,93391,124504,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
110,1788977512,1269504,14,29,0,0,110,0,94258,125658,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
111,1788977541,1269504,14,29,0,0,111,0,95122,126811,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
112,1788977569,1269504,14,29,0,0,112,0,95986,127962,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
113,1788977598,1269520,14,29,0,0,113,0,96850,129114,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
114,1788977627,1269520,14,29,0,0,114,0,97713,130265,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
115,1788977656,1269520,14,29,0,0,115,0,98581,131423,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
