cycle,ts,rss_kb,fd,threads,dropped,clock_lost,sw_epoch,tl_epoch,frames_v,frames_a,observed,target
64,1788745428,1277432,14,29,0,0,64,0,54485,72623,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
65,1788745457,1277436,14,29,0,0,65,0,55352,73779,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
66,1788745486,1277436,14,29,0,0,66,0,56215,74930,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
67,1788745514,1277436,14,29,0,0,67,0,57079,76082,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
68,1788745543,1277436,14,29,0,0,68,0,57943,77232,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
69,1788745572,1277436,14,29,0,0,69,0,58807,78384,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
70,1788745601,1277436,14,29,0,0,70,0,59674,79540,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
71,1788745630,1277436,14,29,0,0,71,0,60539,80693,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
72,1788745658,1277436,14,29,0,0,72,0,61403,81844,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
73,1788745687,1277436,14,29,0,0,73,0,62267,82995,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
74,1788745716,1277436,14,29,0,0,74,0,63131,84146,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
75,1788745745,1277436,14,29,0,0,75,0,63997,85302,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
76,1788745774,1277436,14,29,0,0,76,0,64861,86453,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
77,1788745802,1277436,14,29,0,0,77,0,65725,87604,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
78,1788745831,1277436,14,29,0,0,78,0,66588,88756,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
79,1788745860,1277436,14,29,0,0,79,0,67452,89908,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
80,1788745889,1277444,14,29,0,0,80,0,68319,91063,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
81,1788745918,1277444,14,29,0,0,81,0,69183,92215,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
82,1788745946,1277444,14,29,0,0,82,0,70047,93366,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
83,1788745975,1277448,14,29,0,0,83,0,70911,94518,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
84,1788746004,1277448,14,29,0,0,84,0,71775,95669,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
85,1788746033,1277448,14,29,0,0,85,0,72641,96824,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
86,1788746062,1277448,14,29,0,0,86,0,73505,97976,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
87,1788746090,1277448,14,29,0,0,87,0,74369,99127,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
88,1788746119,1277448,14,29,0,0,88,0,75233,100279,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
89,1788746148,1277448,14,29,0,0,89,0,76097,101431,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
90,1788746177,1277448,14,29,0,0,90,0,76963,102586,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
91,1788746206,1277448,14,29,0,0,91,0,77827,103738,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
92,1788746234,1277448,14,29,0,0,92,0,78691,104889,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
93,1788746263,1277448,14,29,0,0,93,0,79555,106041,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
94,1788746292,1277448,14,29,0,0,94,0,80420,107194,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
95,1788746321,1277448,14,29,0,0,95,0,81286,108349,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
96,1788746350,1277448,14,29,0,0,96,0,82150,109501,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
97,1788746378,1277448,14,29,0,0,97,0,83014,110652,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
98,1788746407,1277448,14,29,0,0,98,0,83878,111803,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
99,1788746436,1277452,14,29,0,0,99,0,84741,112954,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
100,1788746465,1277452,14,29,0,0,100,0,85607,114109,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
101,1788746494,1277452,14,29,0,0,101,0,86471,115261,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
102,1788746522,1277452,14,29,0,0,102,0,87334,116412,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
103,1788746551,1277452,14,29,0,0,103,0,88199,117564,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
104,1788746580,1277452,14,29,0,0,104,0,89063,118716,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
105,1788746609,1277452,14,29,0,0,105,0,89930,119872,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
106,1788746638,1277452,14,29,0,0,106,0,90796,121026,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
107,1788746667,1277452,14,29,0,0,107,0,91659,122178,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
108,1788746695,1277452,14,29,0,0,108,0,92523,123329,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
109,1788746724,1277452,14,29,0,0,109,0,93387,124481,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
110,1788746753,1277452,14,29,0,0,110,0,94254,125635,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
111,1788746782,1277452,14,29,0,0,111,0,95117,126786,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
112,1788746810,1277452,14,29,0,0,112,0,95981,127937,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
113,1788746839,1277468,14,29,0,0,113,0,96845,129089,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
114,1788746868,1277468,14,29,0,0,114,0,97709,130240,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
115,1788746897,1277468,14,29,0,0,115,0,98576,131396,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
116,1788746926,1277468,14,29,0,0,116,0,99440,132547,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
117,1788746955,1277468,14,29,0,0,117,0,100304,133701,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
118,1788746983,1277468,14,29,0,0,118,0,101168,134852,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
119,1788747012,1277468,14,29,0,0,119,0,102032,136003,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
120,1788747041,1277468,14,29,0,0,120,0,102898,137158,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
121,1788747070,1277468,14,29,0,0,121,0,103761,138309,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
122,1788747098,1277468,14,29,0,0,122,0,104625,139461,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
123,1788747127,1277468,14,29,0,0,123,0,105489,140613,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
124,1788747156,1277468,14,29,0,0,124,0,106354,141764,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
125,1788747185,1277468,14,29,0,0,125,0,107220,142919,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
126,1788747214,1277468,14,29,0,0,126,0,108084,144071,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
127,1788747242,1277468,14,29,0,0,127,0,108948,145223,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
128,1788747271,1277468,14,29,0,0,128,0,109812,146375,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
129,1788747300,1277468,14,29,0,0,129,0,110676,147527,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
130,1788747329,1277468,14,29,0,0,130,0,111543,148681,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
131,1788747358,1277472,14,29,0,0,131,0,112406,149833,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
132,1788747386,1277472,14,29,0,0,132,0,113270,150985,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
133,1788747415,1277472,14,29,0,0,133,0,114134,152137,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
134,1788747444,1277472,14,29,0,0,134,0,114998,153288,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
135,1788747473,1277472,14,29,0,0,135,0,115865,154444,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
136,1788747502,1277472,14,29,0,0,136,0,116730,155597,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
137,1788747530,1277472,14,29,0,0,137,0,117594,156749,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
138,1788747559,1277472,14,29,0,0,138,0,118458,157901,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
139,1788747588,1277472,14,29,0,0,139,0,119323,159054,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
140,1788747617,1277472,14,29,0,0,140,0,120190,160209,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
141,1788747646,1277472,14,29,0,0,141,0,121054,161361,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
142,1788747675,1277472,14,29,0,0,142,0,121918,162513,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
143,1788747703,1277472,14,29,0,0,143,0,122782,163665,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
144,1788747732,1277472,14,29,0,0,144,0,123646,164817,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
145,1788747761,1277472,14,29,0,0,145,0,124513,165973,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
146,1788747790,1277472,14,29,0,0,146,0,125376,167125,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
147,1788747819,1277476,14,29,0,0,147,0,126240,168276,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
148,1788747847,1277476,14,29,0,0,148,0,127103,169428,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
149,1788747876,1277476,14,29,0,0,149,0,127968,170580,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
150,1788747905,1277476,14,29,0,0,150,0,128835,171736,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
151,1788747934,1277476,14,29,0,0,151,0,129699,172888,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
152,1788747963,1277476,14,29,0,0,152,0,130563,174040,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
153,1788747991,1277476,14,29,0,0,153,0,131427,175191,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
154,1788748020,1277476,14,29,0,0,154,0,132290,176342,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
155,1788748049,1277476,14,29,0,0,155,0,133159,177501,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
156,1788748078,1277476,14,29,0,0,156,0,134023,178653,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
157,1788748107,1277476,14,29,0,0,157,0,134888,179806,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
158,1788748135,1277476,14,29,0,0,158,0,135752,180958,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
159,1788748164,1277476,14,29,0,0,159,0,136616,182110,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
160,1788748193,1277476,14,29,0,0,160,0,137483,183264,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
161,1788748222,1277476,14,29,0,0,161,0,138347,184416,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
162,1788748251,1277476,14,29,0,0,162,0,139213,185570,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
163,1788748280,1277476,14,29,0,0,163,0,140076,186721,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
