cycle,ts,rss_kb,fd,threads,dropped,clock_lost,sw_epoch,tl_epoch,frames_v,frames_a,observed,target
38,1789628899,1232840,14,30,0,0,38,0,32007,42663,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
39,1789628927,1232840,14,30,0,0,39,0,32871,43816,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
40,1789628956,1232840,14,30,0,0,40,0,33737,44970,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
41,1789628985,1232840,14,30,0,0,41,0,34601,46123,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
42,1789629014,1232840,14,30,0,0,42,0,35465,47273,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
43,1789629043,1232840,14,30,0,0,43,0,36329,48426,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
44,1789629071,1232844,14,30,0,0,44,0,37193,49577,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
45,1789629100,1232844,14,30,0,0,45,0,38059,50732,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
46,1789629129,1232844,14,30,0,0,46,0,38923,51883,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
47,1789629158,1232844,14,30,0,0,47,0,39787,53036,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
48,1789629187,1232844,14,30,0,0,48,0,40652,54187,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
49,1789629215,1232844,14,30,0,0,49,0,41516,55340,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
50,1789629244,1232844,14,30,0,0,50,0,42382,56494,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
51,1789629273,1232844,14,30,0,0,51,0,43246,57647,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
52,1789629302,1232844,14,30,0,0,52,0,44110,58797,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
53,1789629331,1232848,14,30,0,0,53,0,44974,59950,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
54,1789629359,1232848,14,30,0,0,54,0,45838,61101,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
55,1789629388,1232852,14,30,0,0,55,0,46704,62257,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
56,1789629417,1232852,14,30,0,0,56,0,47568,63408,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
57,1789629446,1232856,14,30,0,0,57,0,48432,64560,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
58,1789629475,1232856,14,30,0,0,58,0,49296,65711,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
59,1789629503,1232856,14,30,0,0,59,0,50160,66864,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
60,1789629532,1232856,14,30,0,0,60,0,51026,68018,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
61,1789629561,1232856,14,30,0,0,61,0,51890,69172,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
62,1789629590,1232860,14,30,0,0,62,0,52754,70322,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
63,1789629619,1232860,14,30,0,0,63,0,53618,71475,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
