cycle,ts,rss_kb,fd,threads,dropped,clock_lost,sw_epoch,tl_epoch,frames_v,frames_a,observed,target
52,1788869469,1276284,14,29,0,0,52,0,44115,58814,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
53,1788869498,1276284,14,29,0,0,53,0,44979,59967,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
54,1788869527,1276284,14,29,0,0,54,0,45843,61118,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
55,1788869556,1276284,14,29,0,0,55,0,46710,62275,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
56,1788869584,1276284,14,29,0,0,56,0,47574,63425,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
57,1788869613,1276296,14,29,0,0,57,0,48438,64578,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
58,1788869642,1276296,14,29,0,0,58,0,49301,65728,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
59,1788869671,1276296,14,29,0,0,59,0,50165,66881,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
60,1788869700,1276296,14,29,0,0,60,0,51032,68035,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
61,1788869728,1276300,14,29,0,0,61,0,51896,69189,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
62,1788869757,1276300,14,29,0,0,62,0,52760,70339,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
63,1788869786,1276300,14,29,0,0,63,0,53624,71492,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
64,1788869815,1276300,14,29,0,0,64,0,54488,72643,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
65,1788869844,1276300,14,29,0,0,65,0,55355,73799,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
66,1788869872,1276300,14,29,0,0,66,0,56219,74950,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
67,1788869901,1276300,14,29,0,0,67,0,57083,76102,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
68,1788869930,1276300,14,29,0,0,68,0,57946,77252,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
69,1788869959,1276300,14,29,0,0,69,0,58810,78404,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
70,1788869988,1276300,14,29,0,0,70,0,59681,79564,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
71,1788870017,1276300,14,29,0,0,71,0,60544,80717,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
72,1788870045,1276300,14,29,0,0,72,0,61408,81867,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
73,1788870074,1276300,14,29,0,0,73,0,62272,83021,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
74,1788870103,1276300,14,29,0,0,74,0,63136,84171,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
75,1788870132,1276300,14,29,0,0,75,0,64003,85327,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
76,1788870161,1276300,14,29,0,0,76,0,64867,86479,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
77,1788870189,1276300,14,29,0,0,77,0,65731,87632,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
78,1788870218,1276304,14,29,0,0,78,0,66595,88783,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
79,1788870247,1276304,14,29,0,0,79,0,67459,89935,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
80,1788870276,1276304,14,29,0,0,80,0,68325,91089,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
81,1788870305,1276304,14,29,0,0,81,0,69189,92242,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
82,1788870333,1276304,14,29,0,0,82,0,70052,93393,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
83,1788870362,1276304,14,29,0,0,83,0,70916,94545,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
84,1788870391,1276304,14,29,0,0,84,0,71780,95696,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
85,1788870420,1276304,14,29,0,0,85,0,72647,96851,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
86,1788870449,1276304,14,29,0,0,86,0,73511,98002,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
87,1788870477,1276304,14,29,0,0,87,0,74375,99155,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
88,1788870506,1276304,14,29,0,0,88,0,75239,100306,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
89,1788870535,1276304,14,29,0,0,89,0,76102,101458,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
90,1788870564,1276304,14,29,0,0,90,0,76969,102613,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
91,1788870593,1276308,14,29,0,0,91,0,77833,103766,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
92,1788870621,1276308,14,29,0,0,92,0,78697,104916,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
93,1788870650,1276308,14,29,0,0,93,0,79561,106069,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
94,1788870679,1276308,14,29,0,0,94,0,80425,107220,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
95,1788870708,1276308,14,29,0,0,95,0,81292,108376,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
96,1788870737,1276308,14,29,0,0,96,0,82156,109528,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
97,1788870765,1276308,14,29,0,0,97,0,83020,110680,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
98,1788870794,1276308,14,29,0,0,98,0,83884,111831,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
99,1788870823,1276308,14,29,0,0,99,0,84748,112983,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
100,1788870852,1276308,14,29,0,0,100,0,85615,114137,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
101,1788870881,1276308,14,29,0,0,101,0,86479,115290,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
102,1788870909,1276308,14,29,0,0,102,0,87343,116441,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
103,1788870938,1276308,14,29,0,0,103,0,88208,117595,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
104,1788870967,1276308,14,29,0,0,104,0,89071,118746,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
105,1788870996,1276308,14,29,0,0,105,0,89938,119902,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
106,1788871025,1276308,14,29,0,0,106,0,90803,121054,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
107,1788871053,1276308,14,29,0,0,107,0,91666,122206,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
108,1788871082,1276308,14,29,0,0,108,0,92530,123357,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
109,1788871111,1276312,14,29,0,0,109,0,93394,124510,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
110,1788871140,1276312,14,29,0,0,110,0,94260,125663,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
111,1788871169,1276312,14,29,0,0,111,0,95124,126816,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
112,1788871197,1276312,14,29,0,0,112,0,95988,127966,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
113,1788871226,1276324,14,29,0,0,113,0,96853,129121,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
114,1788871255,1276324,14,29,0,0,114,0,97716,130271,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
115,1788871284,1276324,14,29,0,0,115,0,98583,131427,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
116,1788871313,1276324,14,29,0,0,116,0,99448,132579,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
117,1788871341,1276324,14,29,0,0,117,0,100312,133732,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
118,1788871370,1276324,14,29,0,0,118,0,101176,134883,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
119,1788871399,1276324,14,29,0,0,119,0,102040,136035,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
120,1788871428,1276324,14,29,0,0,120,0,102906,137189,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
121,1788871457,1276328,14,29,0,0,121,0,103770,138342,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
122,1788871485,1276328,14,29,0,0,122,0,104634,139492,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
123,1788871514,1276328,14,29,0,0,123,0,105498,140645,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
124,1788871543,1276328,14,29,0,0,124,0,106362,141796,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
125,1788871572,1276328,14,29,0,0,125,0,107228,142953,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
126,1788871601,1276328,14,29,0,0,126,0,108093,144104,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
127,1788871629,1276328,14,29,0,0,127,0,108956,145256,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
128,1788871658,1276328,14,29,0,0,128,0,109820,146407,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
129,1788871687,1276328,14,29,0,0,129,0,110683,147559,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
130,1788871716,1276328,14,29,0,0,130,0,111549,148713,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
131,1788871745,1276328,14,29,0,0,131,0,112413,149865,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
132,1788871773,1276328,14,29,0,0,132,0,113277,151016,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
133,1788871802,1276328,14,29,0,0,133,0,114142,152171,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
134,1788871831,1276328,14,29,0,0,134,0,115006,153322,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
135,1788871860,1276328,14,29,0,0,135,0,115872,154478,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
136,1788871889,1276328,14,29,0,0,136,0,116736,155628,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
137,1788871917,1276332,14,29,0,0,137,0,117600,156781,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
138,1788871946,1276332,14,29,0,0,138,0,118464,157932,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
139,1788871975,1276332,14,29,0,0,139,0,119328,159085,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
140,1788872004,1276332,14,29,0,0,140,0,120193,160238,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
141,1788872033,1276332,14,29,0,0,141,0,121058,161392,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
142,1788872061,1276332,14,29,0,0,142,0,121921,162542,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
143,1788872090,1276332,14,29,0,0,143,0,122785,163695,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
144,1788872119,1276332,14,29,0,0,144,0,123649,164846,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
145,1788872148,1276332,14,29,0,0,145,0,124516,166002,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
146,1788872177,1276332,14,29,0,0,146,0,125380,167153,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
147,1788872205,1276332,14,29,0,0,147,0,126244,168306,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
148,1788872234,1276332,14,29,0,0,148,0,127108,169457,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
149,1788872263,1276332,14,29,0,0,149,0,127972,170610,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
150,1788872292,1276332,14,29,0,0,150,0,128838,171764,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
151,1788872321,1276332,14,29,0,0,151,0,129702,172916,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
152,1788872349,1276332,14,29,0,0,152,0,130566,174066,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
153,1788872378,1276332,14,29,0,0,153,0,131430,175219,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
154,1788872407,1276332,14,29,0,0,154,0,132292,176370,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
155,1788872436,1276332,14,29,0,0,155,0,133158,177526,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
156,1788872465,1276332,14,29,0,0,156,0,134022,178677,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
157,1788872493,1276336,14,29,0,0,157,0,134885,179829,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
158,1788872522,1276336,14,29,0,0,158,0,135749,180980,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
159,1788872551,1276336,14,29,0,0,159,0,136613,182133,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
160,1788872580,1276336,14,29,0,0,160,0,137479,183287,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
161,1788872609,1276336,14,29,0,0,161,0,138343,184439,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
162,1788872637,1276336,14,29,0,0,162,0,139206,185589,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
163,1788872666,1276336,14,29,0,0,163,0,140070,186742,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
