cycle,ts,rss_kb,fd,threads,dropped,clock_lost,sw_epoch,tl_epoch,frames_v,frames_a,observed,target
20,1789018041,1269140,14,29,0,0,20,0,16449,21936,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
21,1789018070,1269140,14,29,0,0,21,0,17313,23088,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
22,1789018098,1269140,14,29,0,0,22,0,18176,24238,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
23,1789018127,1269140,14,29,0,0,23,0,19040,25390,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
24,1789018156,1269140,14,29,0,0,24,0,19904,26540,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
25,1789018185,1269140,14,29,0,0,25,0,20770,27697,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
26,1789018214,1269140,14,29,0,0,26,0,21634,28847,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
27,1789018242,1269140,14,29,0,0,27,0,22498,30000,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
28,1789018271,1269140,14,29,0,0,28,0,23362,31151,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
29,1789018300,1269144,14,29,0,0,29,0,24226,32303,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
30,1789018329,1269144,14,29,0,0,30,0,25092,33457,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
31,1789018358,1269144,14,29,0,0,31,0,25956,34610,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
32,1789018386,1269144,14,29,0,0,32,0,26820,35761,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
33,1789018415,1269144,14,29,0,0,33,0,27684,36914,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
34,1789018444,1269144,14,29,0,0,34,0,28548,38064,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
35,1789018473,1269144,14,29,0,0,35,0,29415,39222,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
36,1789018502,1269144,14,29,0,0,36,0,30279,40372,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
37,1789018530,1269144,14,29,0,0,37,0,31143,41525,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
38,1789018559,1269144,14,29,0,0,38,0,32007,42675,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
39,1789018588,1269148,14,29,0,0,39,0,32870,43827,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
40,1789018617,1269148,14,29,0,0,40,0,33737,44981,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
41,1789018646,1269152,14,29,0,0,41,0,34601,46133,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
42,1789018674,1269152,14,29,0,0,42,0,35465,47283,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
43,1789018703,1269152,14,29,0,0,43,0,36329,48436,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
44,1789018732,1269152,14,29,0,0,44,0,37193,49587,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
45,1789018761,1269152,14,29,0,0,45,0,38060,50744,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
46,1789018790,1269152,14,29,0,0,46,0,38924,51894,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
47,1789018818,1269152,14,29,0,0,47,0,39789,53050,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
48,1789018847,1269152,14,29,0,0,48,0,40653,54200,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
49,1789018876,1269152,14,29,0,0,49,0,41517,55353,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
50,1789018905,1269152,14,29,0,0,50,0,42384,56507,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
51,1789018934,1269152,14,29,0,0,51,0,43247,57659,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
52,1789018962,1269152,14,29,0,0,52,0,44111,58810,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
53,1789018991,1269152,14,29,0,0,53,0,44975,59962,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
54,1789019020,1269152,14,29,0,0,54,0,45838,61113,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
55,1789019049,1269152,14,29,0,0,55,0,46705,62270,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
56,1789019078,1269152,14,29,0,0,56,0,47569,63420,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
57,1789019106,1269160,14,29,0,0,57,0,48433,64573,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
58,1789019135,1269160,14,29,0,0,58,0,49297,65723,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
59,1789019164,1269160,14,29,0,0,59,0,50161,66876,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
60,1789019193,1269160,14,29,0,0,60,0,51027,68030,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
61,1789019222,1269164,14,29,0,0,61,0,51891,69182,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
62,1789019250,1269164,14,29,0,0,62,0,52755,70333,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
63,1789019279,1269164,14,29,0,0,63,0,53619,71486,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
64,1789019308,1269164,14,29,0,0,64,0,54483,72637,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
65,1789019337,1269164,14,29,0,0,65,0,55349,73793,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
66,1789019366,1269164,14,29,0,0,66,0,56213,74944,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
67,1789019394,1269164,14,29,0,0,67,0,57078,76098,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
68,1789019423,1269164,14,29,0,0,68,0,57942,77249,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
69,1789019452,1269164,14,29,0,0,69,0,58806,78402,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
70,1789019481,1269164,14,29,0,0,70,0,59673,79556,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
71,1789019510,1269164,14,29,0,0,71,0,60537,80709,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
72,1789019538,1269164,14,29,0,0,72,0,61401,81860,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
73,1789019567,1269164,14,29,0,0,73,0,62265,83013,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
74,1789019596,1269164,14,29,0,0,74,0,63129,84163,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
75,1789019625,1269164,14,29,0,0,75,0,63995,85320,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
76,1789019654,1269164,14,29,0,0,76,0,64859,86470,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
77,1789019682,1269164,14,29,0,0,77,0,65722,87622,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
78,1789019711,1269164,14,29,0,0,78,0,66586,88772,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
79,1789019740,1269164,14,29,0,0,79,0,67450,89925,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
80,1789019769,1269164,14,29,0,0,80,0,68316,91079,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
81,1789019798,1269164,14,29,0,0,81,0,69180,92231,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
82,1789019826,1269164,14,29,0,0,82,0,70044,93382,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
83,1789019855,1269164,14,29,0,0,83,0,70907,94534,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
84,1789019884,1269164,14,29,0,0,84,0,71772,95685,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
85,1789019913,1269164,14,29,0,0,85,0,72642,96847,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
86,1789019942,1269168,14,29,0,0,86,0,73506,97997,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
87,1789019970,1269168,14,29,0,0,87,0,74369,99150,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
88,1789019999,1269168,14,29,0,0,88,0,75234,100301,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
89,1789020028,1269168,14,29,0,0,89,0,76099,101455,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
90,1789020057,1269168,14,29,0,0,90,0,76966,102610,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
91,1789020086,1269168,14,29,0,0,91,0,77829,103763,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
92,1789020115,1269168,14,29,0,0,92,0,78693,104911,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
93,1789020143,1269168,14,29,0,0,93,0,79557,106064,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
94,1789020172,1269168,14,29,0,0,94,0,80421,107215,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
95,1789020201,1269168,14,29,0,0,95,0,81288,108372,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
96,1789020230,1269168,14,29,0,0,96,0,82152,109523,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
97,1789020259,1269168,14,29,0,0,97,0,83016,110675,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
98,1789020287,1269168,14,29,0,0,98,0,83879,111826,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
99,1789020316,1269168,14,29,0,0,99,0,84743,112980,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
100,1789020345,1269168,14,29,0,0,100,0,85610,114134,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
101,1789020374,1269168,14,29,0,0,101,0,86473,115287,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
102,1789020403,1269168,14,29,0,0,102,0,87338,116438,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
103,1789020431,1269172,14,29,0,0,103,0,88202,117591,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
104,1789020460,1269172,14,29,0,0,104,0,89066,118742,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
105,1789020489,1269172,14,29,0,0,105,0,89932,119898,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
106,1789020518,1269172,14,29,0,0,106,0,90797,121049,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
107,1789020547,1269172,14,29,0,0,107,0,91660,122201,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
108,1789020575,1269172,14,29,0,0,108,0,92524,123352,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
109,1789020604,1269172,14,29,0,0,109,0,93388,124505,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
110,1789020633,1269172,14,29,0,0,110,0,94254,125658,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
111,1789020662,1269172,14,29,0,0,111,0,95118,126811,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
112,1789020691,1269172,14,29,0,0,112,0,95982,127962,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
113,1789020719,1269184,14,29,0,0,113,0,96846,129115,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
114,1789020748,1269184,14,29,0,0,114,0,97710,130265,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
115,1789020777,1269184,14,29,0,0,115,0,98577,131422,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
116,1789020806,1269184,14,29,0,0,116,0,99440,132572,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
117,1789020835,1269188,14,29,0,0,117,0,100304,133725,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
118,1789020863,1269188,14,29,0,0,118,0,101168,134875,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
119,1789020892,1269188,14,29,0,0,119,0,102031,136027,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
120,1789020921,1269188,14,29,0,0,120,0,102898,137182,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
121,1789020950,1269188,14,29,0,0,121,0,103762,138335,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
122,1789020978,1269188,14,29,0,0,122,0,104625,139485,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
123,1789021007,1269188,14,29,0,0,123,0,105489,140638,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
124,1789021036,1269188,14,29,0,0,124,0,106353,141789,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
125,1789021065,1269188,14,29,0,0,125,0,107219,142945,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
126,1789021094,1269188,14,29,0,0,126,0,108083,144095,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
127,1789021122,1269188,14,29,0,0,127,0,108947,145248,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
128,1789021151,1269188,14,29,0,0,128,0,109811,146399,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
129,1789021180,1269188,14,29,0,0,129,0,110675,147552,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
130,1789021209,1269188,14,29,0,0,130,0,111542,148706,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
131,1789021238,1269192,14,29,0,0,131,0,112405,149859,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
132,1789021266,1269192,14,29,0,0,132,0,113269,151009,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
133,1789021295,1269192,14,29,0,0,133,0,114133,152161,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
134,1789021324,1269192,14,29,0,0,134,0,114997,153312,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
135,1789021353,1269192,14,29,0,0,135,0,115863,154468,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
136,1789021382,1269196,14,29,0,0,136,0,116727,155619,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
137,1789021410,1269196,14,29,0,0,137,0,117591,156772,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
138,1789021439,1269196,14,29,0,0,138,0,118454,157922,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
139,1789021468,1269196,14,29,0,0,139,0,119318,159074,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
140,1789021497,1269196,14,29,0,0,140,0,120185,160228,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
141,1789021526,1269196,14,29,0,0,141,0,121049,161381,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
142,1789021554,1269196,14,29,0,0,142,0,121912,162531,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
143,1789021583,1269196,14,29,0,0,143,0,122776,163683,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
144,1789021612,1269196,14,29,0,0,144,0,123640,164834,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
145,1789021641,1269196,14,29,0,0,145,0,124506,165990,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
146,1789021670,1269196,14,29,0,0,146,0,125370,167140,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
147,1789021698,1269196,14,29,0,0,147,0,126234,168292,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
148,1789021727,1269196,14,29,0,0,148,0,127097,169442,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
149,1789021756,1269196,14,29,0,0,149,0,127961,170594,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
150,1789021785,1269196,14,29,0,0,150,0,128828,171748,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
151,1789021814,1269196,14,29,0,0,151,0,129691,172900,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
152,1789021842,1269196,14,29,0,0,152,0,130555,174051,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
153,1789021871,1269196,14,29,0,0,153,0,131419,175204,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
154,1789021900,1269196,14,29,0,0,154,0,132285,176356,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
155,1789021929,1269196,14,29,0,0,155,0,133151,177513,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
156,1789021958,1269200,14,29,0,0,156,0,134015,178663,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
157,1789021986,1269200,14,29,0,0,157,0,134879,179816,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
158,1789022015,1269200,14,29,0,0,158,0,135743,180967,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
159,1789022044,1269200,14,29,0,0,159,0,136607,182119,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
160,1789022073,1269200,14,29,0,0,160,0,137477,183278,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
161,1789022102,1269200,14,29,0,0,161,0,138341,184431,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
162,1789022130,1269200,14,29,0,0,162,0,139204,185581,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
163,1789022159,1269200,14,29,0,0,163,0,140068,186733,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
